hsn8,commodity,chapter,exp_usd_mn_fy25,exp_usd_mn_fy26,imp_usd_mn_fy25,imp_usd_mn_fy26,net_usd_mn_fy25,net_usd_mn_fy26,net_change_usd_mn
62149032,"ODHANI,COTTON,WHITE BLEACHED",62,0.02,0.0,0,0,0.02,0.0,-0.02
62159010,"TIES,BOW TIES AND CRAVATS OF COTTON",62,0.1,0.25,0.01,0.0,0.09,0.25,0.16
52081250,"SHEETING ( TAKIA, LEOPARD FABRICS, OTHER  FURNISHING FBRCS",52,0.35,0.28,0,0,0.35,0.28,-0.07
52102920,"DEDSUTI,DOOSUTI,CRETONNES AND OSUMBURGE",52,0.0,0.0,0,0,0.0,0.0,0.0
29309040,*L-CYSTINE (ALPHA-AMINO BETA-THIO          PROPIONICACID)-SULPHUR CONTAINING AMINO   ACID,29,4.83,0.0,18.67,0.0,-13.84,0.0,13.84
62045991,SKRTS AND DVDED SKRTS OF OTHR TXTL MATERIALS OTHR THAN SILK - EMBROIDERED WITH LUCKNOW CHIKAN CRAFT,62,0.03,0.09,0.0,0.0,0.03,0.09,0.06
54078113,UNBLECHD POLYESTER SHIRTING,54,0.06,0.07,0,0,0.06,0.07,0.01
62104030,HIGH VISIBILITY WARNING CLOTHES AND THE LIKE,62,0.0,0.03,0.0,0.0,0.0,0.03,0.03
29161950,*ESTRS OF UNSATRTD ACYLC MONOACDS NES,29,15.55,0.0,0.08,0.0,15.47,0.0,-15.47
39159062,WASTE PARINGS SCRAP OF AMINOPLAST,39,0.0,0.0,0,0,0.0,0.0,0.0
55109030,YRN MADE OF 100% INHERENT FR ARTIFICIAL FBRE,55,0.0,0.0,0,0,0.0,0.0,0.0
58090010,ZARI BORDERS,58,0.13,0.12,0,0,0.13,0.12,-0.01
52041130,EMBROIDERY COTTON THREAD,52,0.78,0.88,0.0,0.0,0.78,0.88,0.1
52083250,"BEDTICKING , DOMESTIC",52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62041912,SUITS OF SILK - Embroidered with Lucknow Chikan Craft,62,0.0,0.0,0,0,0.0,0.0,0.0
52084220,SAREE,52,0.22,0.05,0.0,0.0,0.22,0.05,-0.17
52082140,SHIRTING FABRICS,52,0.45,0.58,0.01,0.0,0.44,0.58,0.14
52112010,SHIRTING FABRICS,52,0.02,0.0,0.01,0.0,0.01,0.0,-0.01
29089100,DINOSEB (ISO) AND ITS SALTS,29,0.0,0.07,0,0,0.0,0.07,0.07
54083414,RAYON GEORGETTE,54,0.01,0.0,0,0,0.01,0.0,-0.01
39205192,"OTHR PLATES,SHEETS OF PLYMTHYL            METHACRYLTEFLEXIBLE, PLAIN",39,0.0,0.0,0,0,0.0,0.0,0.0
62144010,"SHWLS SCRVS,MUFFLRS ETC OF ARTIFICIAL FBRS - EMBROIDERED WITH LUCKNOW CHIKAN CRAFT",62,0.02,0.03,0.0,0.0,0.02,0.03,0.01
56090020,"ARTICLES,MADE-UP OF COTTON YARN",56,2.38,1.27,0.01,0.0,2.37,1.27,-1.1
54023920,ACRYLIC FILAMENT YARN,54,0.0,0.0,0.01,0.0,-0.01,0.0,0.01
52042020,"COTTON THREAD,DARNING",52,0.02,0.03,0.0,0.0,0.02,0.03,0.01
62041911,SUITS OF SILK EXCL SEQUINNED/BEADED WTH,62,0.3,1.77,0.0,0.0,0.3,1.77,1.47
62045210,SKIRTS AND DIVIDED SKIRTS OF COTTON - EMBROIDERED WITH LUCKNOW CHIKAN CRAFT,62,0.41,0.56,0.02,0.0,0.39,0.56,0.17
51129050,OTHR WOVN FBRCS OF COMD WOOL OR COMD FINE ANML HAIR OF HANDLOOM,51,0.0,0.01,0,0,0.0,0.01,0.01
29269000,*OTHR NITRILE-FUNCTION COMPOUNDS,29,85.93,0.0,193.81,0.0,-107.88,0.0,107.88
29420025,AMITRYPTYLINE HCL,29,5.79,6.44,0.03,0.0,5.76,6.44,0.68
52092220,FURNISHING FABRICS ( EXCL PILE AND CHENILLE FABRICS ),52,0.0,0.03,0,0,0.0,0.03,0.03
52094330,FURNSHING FABRIC(EXCL PILEANDCHENILLE FABRC),52,0.0,0.0,0,0,0.0,0.0,0.0
29333500,3-QUINUCLIDINOL,29,0,0,0.0,0.0,0.0,0.0,0.0
61042910,ENSEMBLES OF SILK,61,0.01,0.04,0.0,0.0,0.01,0.04,0.03
62042310,ENSEMBLES OF SYNTHETIC FIBRES-EMBROIDERED WITH LUCKNOW CHIKAN CRAFT,62,0.07,0.14,0.0,0.0,0.07,0.14,0.07
39219031,"OTHR PLTS,SHTS,FILM FOIL,STRIP ETC, OF    REGENERATED CELLULOSE RIGID, LACQUERED",39,0.0,0.0,0.02,0.0,-0.02,0.0,0.02
52093160,"BEDTICKING, DOMESTIC ( OTHER THAN HAND    DYED )",52,0.04,0.03,0,0,0.04,0.03,-0.01
52052420,BLEACHED,52,0.07,0.05,0,0,0.07,0.05,-0.02
54034120,OTHR YRN OF VISCOSE RAYN OF 83 DECITEX,54,0.03,0.09,0,0,0.03,0.09,0.06
39051210,POLYVINYL ACETATE(PVA) MOULDING MATERIAL,39,0.46,0.36,0.01,0.0,0.45,0.36,-0.09
62079911,DRESSING GOWNS AND BATHROBES OF SILK,62,0.0,0.02,0.0,0.0,0.0,0.02,0.02
55152210,"FBRC OF ACRYLC/MODACRYLC MXD WTH WOOL/    FINEANML HAIR,UNBLCHED",55,0,0,0.0,0.0,0.0,0.0,0.0
29221910,"*2-HYDROXY N, N-DIISOPROPYL ETHYLAMINE",29,0.0,0.0,0.07,0.0,-0.07,0.0,0.07
52115110,SHIRTING FABRICS,52,0.01,0.01,0.0,0.0,0.01,0.01,0.0
52053410,GREY,52,25.93,22.2,0,0,25.93,22.2,-3.73
39201013,"SHEETS OF POLEYTHYLENE: Geomembrane, confirming to IS 16352",39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29334900,"*OTHE CMPNDS CNTNG IN STRUCTURE A          QUINOLINEOR ISOQUINOLINE RING SYSTEM (W/N HYDRGNTD),NOT FURTHER FUSED",29,154.96,0.0,61.75,0.0,93.21,0.0,-93.21
54082220,"DYED FBRCS OF CONTINUS FILMNT ,OTHR THAN  RAYON",54,0.0,0.01,0.03,0.0,-0.03,0.01,0.04
63101030,GUNNY CUTTINGS,63,0.0,0.0,0,0,0.0,0.0,0.0
29309080,*ALLYL ISOTHIDCYANATE,29,0.57,0.0,0.11,0.0,0.46,0.0,-0.46
52083280,FURNISHING FABRICS ( EXCLD PILE AND CHENILLE FABRICS ),52,0.1,0.03,0.35,0.0,-0.25,0.03,0.28
52054730,DYED,52,1.13,1.09,0,0,1.13,1.09,-0.04
29214513,PHENYL BETA NAPHTHYLAMINE,29,0,0,0.0,0.0,0.0,0.0,0.0
29241200,"FLUOROACETAMIDE (ISO), MONOCROTOPHOS (ISO) AND PHOSPHAMIDON (ISO)",29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29309013,THIO SULPHONIC ACID,29,0.0,0.03,0.0,0.0,0.0,0.03,0.03
58109910,EMBRDRY OF OTHR TXTL MATRLS-Embroidered with Lucknow Chikan Craft,58,1.37,0.85,0.03,0.0,1.34,0.85,-0.49
55039030,Ultra high molecular weight poly ethylene staple fibre conforming to ASTM F2848,55,0.0,0.0,0,0,0.0,0.0,0.0
62043913,JACKETS OF OTHER TEXTILE MATERIALS-EMBROIDERED WITH LUCKNOW CHIKAN CRAFT,62,0.0,0.0,0,0,0.0,0.0,0.0
39121140,"CELLULOSE NITRATE, DYNAMIC GRADE",39,0.37,0.48,0,0,0.37,0.48,0.11
52084330,"BEDTICKING, DOMESTIC",52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52081260,VOILS,52,0.59,0.79,0,0,0.59,0.79,0.2
52010012,INDN COTN OF STPL LNGTH 20.5MM(25/32)    ANDBELOW (E.G. COMRAS ETC)EXCL BENGAL DESHI,52,7.52,3.02,0.28,0.0,7.24,3.02,-4.22
29355010,Flubendiamide (ISO),29,0.0,0.0,0,0,0.0,0.0,0.0
51032020,YARM WASTE,51,0.02,0.0,0.07,0.0,-0.05,0.0,0.05
55113010,YARN OF ARTFCL STAPLE FIBRES CNTNG 85%    OR MORE BY WT OF STAPLE FIBRES,55,0.09,0.11,0,0,0.09,0.11,0.02
54073020,BLECHD FBRC CNSTG LYER OF PAREL TXTL YRN,54,0.08,0.05,0,0,0.08,0.05,-0.03
51054000,COARSE ANIMAL HAIR CARDED OR COMBED,51,0.13,0.11,0.0,0.0,0.13,0.11,-0.02
39172940,TUBE OF CELLULOSE ACETATE/ACETATE BUTYRATE,39,0.01,0.01,0.0,0.0,0.01,0.01,0.0
50060011,SLK EMBROIDERY THREAD,50,0.36,0.25,0.0,0.0,0.36,0.25,-0.11
51122030,DYED WOVN FBRCS OF COMD WOOL MIXED MAINLY OR SOLELY WITH MANMADE FILAMENT,51,0.23,0.79,0.03,0.0,0.2,0.79,0.59
52082170,"MUSLIN (INCLD LAWN, MULMUL AND ORGANDI )",52,0.46,0.52,0.0,0.0,0.46,0.52,0.06
29143940,DIBENZANTHRONE (VIOLANTHRONE),29,0.01,0.0,0.02,0.0,-0.01,0.0,0.01
57022020,COIR CRPTS AND OTHR ROGS,57,21.03,18.86,0.0,0.0,21.03,18.86,-2.17
39153090,OTHER WASTE PARINGS AND SCRAP OF P.V.C.,39,0.28,0.1,0.0,0.0,0.28,0.1,-0.18
59100050,FLAX CANVAS PLY BELTING,59,0.0,0.0,0.01,0.0,-0.01,0.0,0.01
58030013,"COTTON GAUZE,PIECE DYED(E.G.LANOFABRICS)",58,0.0,0.0,0,0,0.0,0.0,0.0
54078470,POLYESTER SAREES,54,3.03,2.84,0.01,0.0,3.02,2.84,-0.18
29394500,"LEVOMETAMFETAMINE,METAMFETAMINE (INN),METAMFETAMINERACEMATE,THR SALTS (ALKALOIDS OF EPHEDRA,THR DRVTVS; SALTS THEIR OF)",29,0.21,0.15,0.0,0.0,0.21,0.15,-0.06
52084921,Real Madras Handkerchiefs Of Handloom,52,0.0,0.0,0,0,0.0,0.0,0.0
52052820,BLEACHED,52,0.0,0.0,0,0,0.0,0.0,0.0
39207121,SHEETS OF CELLULOSE NITRATE ANDCELLULOID W/ NPLASTICISED PLAIN,39,0.0,0.0,0,0,0.0,0.0,0.0
52102910,"DHOTI AND SAREE,ZARI BORDERED",52,0.02,0.11,0.0,0.0,0.02,0.11,0.09
58050010,TAPESTRIES HNDMADE OR NEEDLE WORKED       BY HAND OF COTTON,58,0.8,0.47,0.0,0.0,0.8,0.47,-0.33
52083160,MULL ( INCLD LIMBRIC AND WILLAYA ),52,0.08,0.08,0,0,0.08,0.08,0.0
52115140,LONG CLOTH (CHINTZ ),52,0.01,0.0,0,0,0.01,0.0,-0.01
53071090,YARN OF OTHER TEXTILE BAST FIBRES         (E.G.MESTA AND BIMLI-PATAM JUTE)SINGLE,53,0.1,0.05,0.0,0.0,0.1,0.05,-0.05
52095140,FURNISHING FABRICS ( EXCL PILE AND          CHENILLE FABRICS ),52,0.02,0.0,0,0,0.02,0.0,-0.02
55163120,"WVN FBRC CNTNG<85% BT WT OF ARTFCL STPL   FBRS MXD WTH WOOL/FINE ANML HAIR, BLCHD",55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52091111,"DHOTI,HANDLOOM",52,0.52,0.78,0.0,0.0,0.52,0.78,0.26
51071030,WORSTED WEAVING YARN,51,58.78,65.23,0,0,58.78,65.23,6.45
29309018,ALLYL ISOTHIDCYANATE,29,0.0,0.4,0.0,0.0,0.0,0.4,0.4
39153010,WASTE PARINGS AND SCRAP OF CO  P.V.C.,39,0.0,0.0,0,0,0.0,0.0,0.0
29311010,TETRAMETHYL LEAD,29,0.0,0.0,0.04,0.0,-0.04,0.0,0.04
29037721,CHLORPENTAFLUOROETHANE,29,0,0,0.0,0.0,0.0,0.0,0.0
57024920,CARPETS ETC OF SILK,57,0.19,2.1,0.0,0.0,0.19,2.1,1.91
52083240,CASEMENT,52,0.0,0.54,0,0,0.0,0.54,0.54
29211200,"2-(N, N-DIMETHYLAMINO)ETHYLCHLORIDE HYDROCHLORIDE",29,0.24,0.76,0.0,0.0,0.24,0.76,0.52
62033911,OF SILK: KHADI,62,0.01,0.03,0,0,0.01,0.03,0.02
29333400,OTHER FENTANYLS AND THEIT DERIVATIVES,29,6.19,1.11,0.0,0.0,6.19,1.11,-5.08
29315910,P-ALKYL N-ALKYLIDENE PHOSPHONAMIDIC FLUORIDES AND CORRSPNDNG ALKYLATED/PRPTONATED SALTS(=C10 INCD CYCLOALKYL),29,0.0,0.01,0.0,0.0,0.0,0.01,0.01
62082920,NIGHTDRESSES AND PYJAMAS OF WOOL,62,0.08,0.06,0,0,0.08,0.06,-0.02
54078460,LUNGIES,54,0.51,0.45,0,0,0.51,0.45,-0.06
54078250,TERYLENE AND DACRON SAREES,54,0.0,0.0,0,0,0.0,0.0,0.0
52082280,VOILS ( EXCLD LENO FBRCS ),52,0.0,0.0,0,0,0.0,0.0,0.0
58021050,PRINTED,58,0.22,0.17,0,0,0.22,0.17,-0.05
63024030,"TABLE LINEN OF COTN,HND KNTD/CROCHETED",63,33.43,38.68,0.02,0.0,33.41,38.68,5.27
39205912,"POLY ACRYLATE SHEETS FLEXIBLE, PLAIN",39,0.01,0.02,0.01,0.0,0.0,0.02,0.02
29222925,"S ACID,PERI ACID (1-AMINO-8-NAPHTHOL-4-4- SULPHXNC ACID,1-NPHTHYLAMNE-8-SLPHNC ACID)",29,0.38,0.35,0.03,0.0,0.35,0.35,0.0
55151940,"FBRC OF POLSTR , MXD WTH OTHR FIBRS,PRINTD",55,0.02,0.0,0.02,0.0,0.0,0.0,0.0
50060031,SPUN FRM SLK WST OTHR THAN NOIL SLK CONTN <85% BY WT OF SLK,50,0.27,0.58,0,0,0.27,0.58,0.31
62142021,SCARVES: KHADI,62,0.07,0.04,0.0,0.0,0.07,0.04,-0.03
52083320,COATING ( INCLD SUITING ),52,0.01,0.01,0.02,0.0,-0.01,0.01,0.02
29242300,2-ACETAMIDOBENZOIC ACID                   (N-ACETYLANTHRANILIC ACID ) AND ITS SALTS,29,0.03,0.0,0.0,0.0,0.03,0.0,-0.03
54075240,POLYESTER SAREES,54,39.05,41.87,0.0,0.0,39.05,41.87,2.82
29333923,"AFDPYRPN,BSCALD,CHLRPYRPHS,CHLRPYRPHS MTHL,CLDNFP-PRPRGYL,CYNTNLPRL,FLNICMD,FLRPYRXFN-BNZL,FLUZFP-P-BTYL,FLUPCLD,FLUPYRM",29,0.0,13.02,0,0,0.0,13.02,13.02
29371100,"SOMATOTROPIN, ITS DRVTVSAND STRCTL ANALOGVES",29,0.25,0.21,0.01,0.0,0.24,0.21,-0.03
56060030,TRIMMINGS OF ZARI,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54074112,UNBLECHD NYLON GEORGETTE,54,0.0,0.0,0,0,0.0,0.0,0.0
29309095,*DI-ETHYL AMINO ETHANETHIOL HYDROCHLORIDE,29,0.02,0.0,0.48,0.0,-0.46,0.0,0.46
63062910,TENTS OF JUTE,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54071044,PRINTED UMBRELLA CLOTH PANEL FBRCS,54,0.0,0.0,0,0,0.0,0.0,0.0
51031090,OTHER NOILS OF FINE ANML HAIR,51,0.12,0.15,0.01,0.0,0.11,0.15,0.04
54071041,PRINTED PARACHUTE FBRCS,54,0.0,0.01,0.0,0.0,0.0,0.01,0.01
54083211,RAYON BROCADES,54,0.01,0.01,0.02,0.0,-0.01,0.01,0.02
52095220,FURNSHING FABRIC(EXCL PILEANDCHENILLE FABRC),52,0.0,0.0,0,0,0.0,0.0,0.0
39206991,"OTHER PLTES SHTS ETC OF OTHR POLYESTERS   RIGID, PLAIN",39,0.0,0.01,0,0,0.0,0.01,0.01
54074420,NYLON GEORGETTE,54,0.0,0.0,0,0,0.0,0.0,0.0
61072910,NIGHTSHIRTS AND PYJAMAS OF SILK,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29221800,"2-(N, N-DIISOPROPYLAMINO)ETHANOL",29,0.2,1.0,0.0,0.0,0.2,1.0,0.8
62042991,OTHR ENSEMBLES OF OTHR TXTL MATRALS OTHR  THAN SILK-EMBROIDERED WITH LUCKNOW CHIKAN CRAFT,62,0.3,0.0,0.0,0.0,0.3,0.0,-0.3
52094910,ZARI BORDERED SAREE,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29203000,ENDOSULFAN (ISO),29,0.0,0.0,0,0,0.0,0.0,0.0
52081310,SHIRTING FABRICS,52,0.63,0.28,0.0,0.0,0.63,0.28,-0.35
54071093,OTHR NYLON FURNISNS FBRCS,54,0.0,0.35,0.0,0.0,0.0,0.35,0.35
59049090,OTHR FLR COVRNG,59,0.0,0.01,0.0,0.0,0.0,0.01,0.01
29161940,SODIUM CMPNDS OF UNSATRTD ACYLC MONOACDS,29,0.0,0.01,0.1,0.0,-0.1,0.01,0.11
29089910,PARA NITROPHENOL,29,0.08,0.35,0.04,0.0,0.04,0.35,0.31
52085920,SAREES OF HANDLOOM,52,0.3,0.64,0.0,0.0,0.3,0.64,0.34
29319012,CACODYLIC ACID AND ITS SALT,29,0,0,0.0,0.0,0.0,0.0,0.0
53109091,OTHER BLECHD FBRCS,53,0.0,0.0,0,0,0.0,0.0,0.0
62044230,DRESSES OF COTTON-EMBROIDERED WITH LUCKNOW CHIKAN CRAFT,62,1.06,1.71,0.0,0.0,1.06,1.71,0.65
55131310,UNBLEACHED,55,0.31,0.42,0.0,0.0,0.31,0.42,0.11
54078129,BLECHD OTHE WOVN FBRCS,54,0.28,0.31,0.08,0.0,0.2,0.31,0.11
29183060,"DICLOFOP-METHYL, D-TRANS ALLETHRIN, PYRETHRIN (PYRETHRUM)",29,0.0,0.01,0,0,0.0,0.01,0.01
29333334,REMIFENTANIL (INN) AND ITS SALT,29,0,0,0.0,0.0,0.0,0.0,0.0
54078230,POLYESTER SHIRTINGS,54,10.63,9.61,0.04,0.0,10.59,9.61,-0.98
59080020,GAS MANTLES OF RAYON,59,2.08,0.99,0,0,2.08,0.99,-1.09
39207991,"OTHR PLTES SHTS ETC OF OTHR CELULSE       DRVTVSRIGID, PLAIN NES",39,0,0,0.0,0.0,0.0,0.0,0.0
62089910,DRESSING GOWNS AND BATHROBES OF WOOL,62,0.09,0.1,0.01,0.0,0.08,0.1,0.02
52052190,OTHERS-OF-SNGL YRN OF CMBD FBRS MEASURNG 714.29 D CTX/MORE (NT EXCDNG 14 MTRC NO),52,0.02,0.08,0.0,0.0,0.02,0.08,0.06
51129040,PRINTED OTHR WOVN FBRCS OF COMD WOOL OR   COMD FINE ANML HAIR,51,0,0,0.0,0.0,0.0,0.0,0.0
29199030,IRON GLYCEROPHOSPHATE,29,0.04,0.01,0,0,0.04,0.01,-0.03
58021020,BLEACHED,58,1.53,2.01,0,0,1.53,2.01,0.48
62114291,COTN GRMNTS OTHR THN KURTA AND SALWAR WTH/WITHOUT DUPPATTA - EMBROIDERED WITH LUCKNOW CHIKAN CRAFT,62,0.64,0.63,0.0,0.0,0.64,0.63,-0.01
51130010,UNBLEACHED WOVN FBRCS OF COURSE ANML HAIR OR OF HORSE HAIR,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54071092,OTHR TENT FBRCS,54,0.06,0.06,0,0,0.06,0.06,0.0
29038900,"*OTHER HALOGENATED DERIVATIVES OF CYCLANIC, CYCLENIC OR CYCLOTERPENIC HYDROCARBONS",29,3.66,0.0,3.28,0.0,0.38,0.0,-0.38
62104050,FIGHTER AIRCRAFT CLOTHING,62,0,0,0.0,0.0,0.0,0.0,0.0
52063400,MULTPL(FLDED)/CBLD YRN OF UNCMBD FBRS     MEASURING PER SNGL YRN <192.3  BUT>=125   DCTX (>52 BUT <=80 MTRC NO),52,0.19,0.0,0,0,0.19,0.0,-0.19
52103160,VOILS,52,0.01,0.0,0.0,0.0,0.01,0.0,-0.01
52122100,OTHR UNBLCHD WOVN FBRCS WGHNG >200 G/M2,52,1.07,0.18,0.05,0.0,1.02,0.18,-0.84
29314500,SALT OF METHYLPHOSPHONIC ACID AND (AMINOIMINOMETHYL) UREA (1:1) (NO...,29,0,0,0.0,0.0,0.0,0.0,0.0
63051060,PLASTIC COATED OR PAPER CUM POLYTHENE     LINED JUTE BAGS AND SACKS,63,1.64,1.97,0.01,0.0,1.63,1.97,0.34
39159029,WASTE SCRAP OF OTHER OF VINYL ACETATE,39,0.0,0.26,0,0,0.0,0.26,0.26
63079013,"DRSS MATERIALS OF MAN-MADE FIBRS,HND PRNTD",63,6.44,4.07,0.03,0.0,6.41,4.07,-2.34
29142950,"7-ACETYL,  1,2,3,4,5,6,7,8-OCTAHYDRO, 1,1, 6,7- TETRA METHYL NAPHTHALENE OCTAHVDRONAOHTHALEN-2-VL ) ETHANONE",29,39.75,55.01,0.03,0.0,39.72,55.01,15.29
52053330,BLEACHED,52,0.01,0.01,0,0,0.01,0.01,0.0
29215920,BENZIDINE DIHDROCHLORIDE,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29222935,PICRAMIC ACID (T-GRADE),29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29221720,ETHYLDIETHANOLAMINE,29,0,0,0.0,0.0,0.0,0.0,0.0
52114140,SUITINGS,52,0.09,0.07,0,0,0.09,0.07,-0.02
54034110,OTHER YRN OF VISCOSE RAYN UP TO 67 DECITEX,54,0.0,0.0,0.19,0.0,-0.19,0.0,0.19
50050021,YRN SPN FRM SLK WST OTHR THN NOIL SLK     CONTNG <85% BY WT OF SLK,50,0.32,0.03,0.04,0.0,0.28,0.03,-0.25
29311090,TETRAETHYL LEAD,29,0.14,0.0,0.01,0.0,0.13,0.0,-0.13
29214213,DICHLOROANILINE,29,24.16,25.68,0.03,0.0,24.13,25.68,1.55
52052810,DYED,52,1.5,1.92,0.0,0.0,1.5,1.92,0.42
62089920,DRESSING GOWNS AND BATHROBES OF SLK EXCL  SEQND/BEADED WITH CHATTONS AND EMBRDRD,62,0.22,0.23,0.01,0.0,0.21,0.23,0.02
59119032,KNTD/WOVEN GEO-TECHNICL TXTL-GEOTEXTILE CONFORMING TO IS 16391/16392,59,1.37,3.9,0,0,1.37,3.9,2.53
52051120,BLEACHED,52,0.04,0.4,0,0,0.04,0.4,0.36
57050011,CARPETS OF SILK,57,0.07,0.01,0.0,0.0,0.07,0.01,-0.06
62179040,SEPERATELY PRESENTED REMOVABLE LINING     FOR RAINCOATS AND OTHRS,62,0.02,0.0,0,0,0.02,0.0,-0.02
53039010,JUTE CUTTING,53,0.01,0.03,0,0,0.01,0.03,0.02
52082220,SAREE,52,0.13,0.07,0.0,0.0,0.13,0.07,-0.06
56089020,"TWINE,CORDAGE/ROPE ETC OF JUTE",56,0.35,0.48,0.01,0.0,0.34,0.48,0.14
63051050,JUTE WOOL SACKS,63,0.1,0.13,0,0,0.1,0.13,0.03
52115150,SAREE,52,0.0,0.0,0,0,0.0,0.0,0.0
52091230,FURNISHING FABRICS ( EXCL PILE AND CHENILLE FABRICS ),52,0.31,0.04,0.0,0.0,0.31,0.04,-0.27
52104170,VOILS,52,0.01,0.0,0,0,0.01,0.0,-0.01
62149029,"CHADARS,COTTON,N.E.S.",62,1.04,1.67,0.0,0.0,1.04,1.67,0.63
63039910,SILK SHOWER CURTAINS,63,0.53,0.35,0.0,0.0,0.53,0.35,-0.18
54071016,UNBLECHD POLYESTER SUITINGS,54,0.4,0.54,0,0,0.4,0.54,0.14
29214235,ETHYL HYDROXY ETHYLANILINE,29,0.0,0.0,0,0,0.0,0.0,0.0
52094140,FURNISHING FABRICS ( EXCL PILE AND CHENILLE FABRICS ),52,0.02,0.02,0,0,0.02,0.02,0.0
55096200,OTHR YRN OF ACRYLC/MODACRYLC STAPLE       FIBRESMIXED MAINLY/SOLELY WITH COTTON,55,5.7,4.49,0.0,0.0,5.7,4.49,-1.21
55163400,"WVN FBRCS CNTNG<85% BY WT OF ARTFCL       STPL FBRS,MXD MAINLY/SOLE...",55,0,0,0.01,0.0,-0.01,0.0,0.01
29332940,DIMETRIDAZOLE,29,6.81,6.43,0.12,0.0,6.69,6.43,-0.26
61122010,SKI SUITS OF SILK,61,0.0,0.05,0.0,0.0,0.0,0.05,0.05
62042220,BLOUSES EMBROIDERED WITH LUCKNOW CHIKAN CRAFT,62,0.06,0.14,0.0,0.0,0.06,0.14,0.08
52114310,BLEEDING MADRAS,52,0.0,0.0,0,0,0.0,0.0,0.0
52113230,"TWILL, NES ( INCL GABERDINE )",52,0.05,0.0,0,0,0.05,0.0,-0.05
50060021,SLK EMBROIDERY THREAD CONTNG>=85% BY WT   OF SLK,50,0.0,0.0,0,0,0.0,0.0,0.0
62142031,MUFFLERS: KHADI,62,0,0,0.0,0.0,0.0,0.0,0.0
61032920,ENSEMBLES OF ARTIFICIAL FIBRES,61,0.16,0.19,0.0,0.0,0.16,0.19,0.03
52010019,INDIAN COTTON OF STAPLE LENGTH 34.5MM     AND ABOVE (1.12/32)KGS,52,5.2,5.61,0.0,0.0,5.2,5.61,0.41
62043110,KHADI,62,0.03,0.05,0,0,0.03,0.05,0.02
57019020,OF COIR INCLUDING GEO TEXTILE,57,1.73,1.17,0.01,0.0,1.72,1.17,-0.55
29214225,META NITROANILINE,29,0.0,0.01,0.0,0.0,0.0,0.01,0.01
62043912,KHADI,62,0.0,0.01,0,0,0.0,0.01,0.01
29214523,"EPSLN ACD(1-NAPHTHYLAMN-3,8-DISLPHNC ACD)",29,0.89,0.17,0,0,0.89,0.17,-0.72
29214120,ANILINE HYDROCHLORIDE,29,0.06,0.08,0.05,0.0,0.01,0.08,0.07
29043600,PERFLUOROOCTANE SULPHONYL FLUORIDE,29,0,0,0.0,0.0,0.0,0.0,0.0
55019010,POLYPROPYLENE FIBRES,55,0,0,0.01,0.0,-0.01,0.0,0.01
29333331,PIPRADROL (INN) AND ITS SALT,29,0.0,0.0,0,0,0.0,0.0,0.0
39205992,"SHETS ETC OF OTHR ACRYLIC POLYMERS  NES   FLEXIBLE, PLAIN",39,0.01,0.03,0,0,0.01,0.03,0.02
29373100,EPINEPHRINE,29,0.01,0.0,0.0,0.0,0.01,0.0,-0.01
39207321,"SHTS OF CELLULOSE ACETATE PLASTICISED     RIGID, PLAIN",39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29333100,*PYRIDINE AND ITS SALTS,29,138.51,0.0,24.11,0.0,114.4,0.0,-114.4
54071036,DYED POLYESTER SUITNGS,54,2.82,4.17,0,0,2.82,4.17,1.35
52103130,FURNISHING FABRICS ( EXCL PILE AND          CHENILE FABRICS ),52,0.02,0.11,0.05,0.0,-0.03,0.11,0.14
54071026,BLECHD POLYESTER SUITNGS,54,0.3,0.26,0.02,0.0,0.28,0.26,-0.02
53101091,WOVN BLNDED FABRCS CONTNG JUTE >= 50%,53,0.06,0.07,0.0,0.0,0.06,0.07,0.01
52010014,INDN COTN OF STPL LNGTH OVR 24.5MM(31/32)TO 28MM EXCLUDING BENGAL DESHI,52,7.95,3.44,0.0,0.0,7.95,3.44,-4.51
62042913,ENSEMBLES OF OTHER TEXTILE MATERIALS-EMBROIDERED WITH LUCKNOW CHIKAN CRAFT,62,0.0,0.0,0,0,0.0,0.0,0.0
53109099,OTHERS-OF-OTHR WOVN FABRCS(EXCL UNBLECHD)OF JUTE ETC,53,0.41,0.19,0.0,0.0,0.41,0.19,-0.22
29333915,DIPHENOXYLATE HYDROCHLORIDE,29,0.55,0.42,0.01,0.0,0.54,0.42,-0.12
54075410,TERYLEN AND DACRON SAREE,54,0.06,0.23,0.04,0.0,0.02,0.23,0.21
52104120,CREPE FABRICS (EXCL CREPE CHEEKS),52,0.0,0.01,0,0,0.0,0.01,0.01
